UTC Time;Battery Voltage (V);Engine RPM
0022-03-18T11:35:00;13,4375;4088
0022-03-18T11:35:10;13,375;4123
0022-03-18T11:35:20;13,4375;4079
0022-03-18T11:35:30;13,375;4123
0022-03-18T11:35:40;13,375;4170
0022-03-18T11:35:50;13,3125;4181
0022-03-18T11:36:00;13,4375;4189
0022-03-18T11:36:10;13,5625;4117
0022-03-18T11:36:20;13,375;4139
0022-03-18T11:36:30;13,375;4182
0022-03-18T11:36:40;13,4375;4297
0022-03-18T11:36:50;13,4375;4341
0022-03-18T11:37:00;13,5;4295
0022-03-18T11:37:10;13,4375;4393
0022-03-18T11:37:20;13,4375;4250
0022-03-18T11:37:30;13,4375;4190
0022-03-18T11:37:40;13,3125;4278
0022-03-18T11:37:50;13,375;4303
0022-03-18T11:38:00;13,5;4295
0022-03-18T11:38:10;13,375;4371
0022-03-18T11:38:20;13,3125;4366
0022-03-18T11:38:30;13,5625;4324
0022-03-18T11:38:40;13,5;4376
0022-03-18T11:38:50;13,5;4262
0022-03-18T11:39:00;13,5;4281
0022-03-18T11:39:10;13,4375;4221
0022-03-18T11:39:20;13,375;4430
0022-03-18T11:39:30;13,375;4401
0022-03-18T11:39:40;13,375;4368
0022-03-18T11:39:50;13,5;4209
0022-03-18T11:40:00;13,5;4127
0022-03-18T11:40:10;13,375;4203
0022-03-18T11:40:20;13,4375;4122
0022-03-18T11:40:30;13,5;4056
0022-03-18T11:40:40;13,4375;3576
0022-03-18T11:40:50;13,4375;2747
0022-03-18T11:41:00;13,4375;3596
0022-03-18T11:41:10;13,375;3664
0022-03-18T11:41:20;13,4375;3554
0022-03-18T11:41:30;13,5;3562
0022-03-18T11:41:40;13,375;3664
0022-03-18T11:41:50;13,4375;3664
0022-03-18T11:42:00;13,5;3675
0022-03-18T11:42:10;13,3125;3596
0022-03-18T11:42:20;13,375;3529
0022-03-18T11:42:30;13,4375;3664
0022-03-18T11:42:40;13,5;3644
0022-03-18T11:42:50;13,375;3675
0022-03-18T11:43:00;13,375;3629
0022-03-18T11:43:10;13,5625;3618
0022-03-18T11:43:20;13,3125;3589
0022-03-18T11:43:30;13,5;3654
0022-03-18T11:43:40;13,3125;3614
0022-03-18T11:43:50;13,3125;3478
0022-03-18T11:44:00;13,3125;3521
0022-03-18T11:44:10;13,3125;3522
0022-03-18T11:44:20;13,25;3292
0022-03-18T11:44:30;13,3125;3157
0022-03-18T11:44:40;13,3125;3213
0022-03-18T11:44:50;13,25;3207
0022-03-18T11:45:00;13,3125;3057
0022-03-18T11:45:10;13,1875;2402
0022-03-18T11:45:20;13,1875;2227
0022-03-18T11:45:30;13,1875;2487
0022-03-18T11:45:40;13,25;2276
0022-03-18T11:45:50;13,1875;2528
0022-03-18T11:46:00;13,25;2549
0022-03-18T11:46:10;13,25;2937
0022-03-18T11:46:20;13,25;2503
0022-03-18T11:46:30;13,25;3114
0022-03-18T11:46:40;13,3125;2784
0022-03-18T11:46:50;13,25;2325
0022-03-18T11:47:00;13,25;2528
0022-03-18T11:47:10;13;1901
0022-03-18T11:47:20;12,875;1824
0022-03-18T11:47:30;12,75;1740
0022-03-18T11:47:40;13,25;2412
0022-03-18T11:47:50;13,3125;2290
0022-03-18T11:48:00;13,125;1682
0022-03-18T11:48:10;13,1875;1715
0022-03-18T11:48:20;13,125;1715
0022-03-18T11:48:30;13,125;1723
0022-03-18T11:48:40;13,125;1712
0022-03-18T11:48:50;13,125;1695
0022-03-18T11:49:00;13,4375;2666
0022-03-18T11:49:10;13,3125;2252
0022-03-18T11:49:20;13,1875;1731
0022-03-18T11:49:30;13,1875;1700
0022-03-18T11:49:40;13,125;1707
0022-03-18T11:49:50;13,125;1690
0022-03-18T11:50:00;13;1721
0022-03-18T11:50:10;13,25;1715
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:25;13,0625;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13;0
0000-00-00T00:00:25;13;0
0000-00-00T00:00:35;12,9375;0
0000-00-00T00:00:45;13;0
0000-00-00T00:00:55;12,9375;0
0000-00-00T00:01:05;11,4375;1624
0000-00-00T00:01:13;12,875;1961
0000-00-00T00:01:23;12,875;1834
0000-00-00T00:01:33;12,9375;1871
0000-00-00T00:01:43;12,875;1872
0000-00-00T00:01:53;13,3125;1862
0000-00-00T00:02:03;13,3125;1894
0000-00-00T13:23:52;13,3125;1945
0000-00-00T13:24:02;13,3125;1975
0000-00-00T13:24:12;13,3125;2050
0000-00-00T13:24:22;13,4375;2059
0022-03-19T13:24:32;13,3125;2065
0022-03-19T13:24:42;13,375;2083
0022-03-19T13:24:52;13,375;2098
0022-03-19T13:25:02;13,3125;2081
0022-03-19T13:25:12;13,375;2085
0022-03-19T13:25:22;13,3125;3302
0022-03-19T13:25:32;13,375;2299
0022-03-19T13:25:42;13,375;2309
0022-03-19T13:25:52;13,375;2495
0022-03-19T13:26:02;13,375;2565
0022-03-19T13:26:12;13,375;2204
0022-03-19T13:26:22;13,375;2205
0022-03-19T13:26:32;13,4375;2029
0022-03-19T13:26:42;13,375;2042
0022-03-19T13:26:52;13,375;1864
0022-03-19T13:27:02;13,4375;1874
0022-03-19T13:27:12;13,3125;1734
0022-03-19T13:27:22;13,3125;1715
0022-03-19T13:27:32;13,5;2441
0022-03-19T13:27:42;13,375;2421
0022-03-19T13:27:52;13,4375;2389
0022-03-19T13:28:02;13,4375;2419
0022-03-19T13:28:12;13,5;2414
0022-03-19T13:28:22;13,4375;2546
0022-03-19T13:28:32;13,375;2438
0022-03-19T13:28:42;13,375;2460
0022-03-19T13:28:52;13,3125;2883
0022-03-19T13:29:02;13,375;2934
0022-03-19T13:29:12;13,4375;2883
0022-03-19T13:29:22;13,375;2858
0022-03-19T13:29:32;13,4375;3009
0022-03-19T13:29:42;13,5;2917
0022-03-19T13:29:52;13,3125;2816
0022-03-19T13:30:02;13,375;2940
0022-03-19T13:30:12;13,375;2903
0022-03-19T13:30:22;13,4375;2880
0022-03-19T13:30:32;13,3125;3340
0022-03-19T13:30:42;13,375;3650
0022-03-19T13:30:52;13,5;3668
0022-03-19T13:31:02;13,4375;3897
0022-03-19T13:31:12;13,4375;4037
0022-03-19T13:31:22;13,3125;3952
0022-03-19T13:31:32;13,4375;3800
0022-03-19T13:31:42;13,4375;3878
0022-03-19T13:31:52;13,4375;3258
0022-03-19T13:32:02;13,25;1700
0022-03-19T13:32:12;13,25;1649
0022-03-19T13:32:22;13,1875;1675
0022-03-19T13:32:32;13,125;1692
0022-03-19T13:32:42;13,125;1741
0022-03-19T13:32:52;13;1729
0022-03-19T13:33:02;13,3125;2743
0022-03-19T13:33:12;13,1875;1743
0022-03-19T13:33:22;13,1875;1710
0022-03-19T13:33:32;13,125;1745
0022-03-19T13:33:42;13,125;1761
0022-03-19T13:33:52;13,0625;1766
0022-03-19T13:34:02;13,25;3882
0022-03-19T13:34:12;13,1875;4679
0022-03-19T13:34:22;13,3125;4623
0022-03-19T13:34:32;13,4375;4628
0022-03-19T13:34:42;13,5;4632
0022-03-19T13:34:52;13,375;4619
0022-03-19T13:35:02;13,5;4624
0022-03-19T13:35:12;13,375;4614
0022-03-19T13:35:22;13,375;4616
0022-03-19T13:35:32;13,5625;4610
0022-03-19T13:35:42;13,5;4642
0022-03-19T13:35:52;13,4375;4459
0022-03-19T13:36:02;13,375;4254
0022-03-19T13:36:12;13,25;4352
0022-03-19T13:36:22;13,375;4459
0022-03-19T13:36:32;13,375;4299
0022-03-19T13:36:42;13,3125;4259
0022-03-19T13:36:52;13,3125;4303
0022-03-19T13:37:02;13,1875;4354
0022-03-19T13:37:12;13,4375;4303
0022-03-19T13:37:22;13,3125;4320
0022-03-19T13:37:32;13,375;4345
0022-03-19T13:37:42;13,3125;4220
0022-03-19T13:37:52;13,125;4320
0022-03-19T13:38:02;13,3125;4367
0022-03-19T13:38:12;13,1875;4437
0022-03-19T13:38:22;13,125;4294
0022-03-19T13:38:32;13,25;4350
0022-03-19T13:38:42;13,375;4446
0022-03-19T13:38:52;13,25;4430
0022-03-19T13:39:02;13,25;4424
0022-03-19T13:39:12;13,3125;4303
0022-03-19T13:39:22;13,1875;4282
0022-03-19T13:39:32;13,3125;4302
0022-03-19T13:39:42;13,25;4288
0022-03-19T13:39:52;13,3125;4337
0022-03-19T13:40:02;13,25;4439
0022-03-19T13:40:12;13,3125;4456
0022-03-19T13:40:22;13,3125;4507
0022-03-19T13:40:32;13,4375;4291
0022-03-19T13:40:42;13,3125;4316
0022-03-19T13:40:52;13,3125;4312
0022-03-19T13:41:02;13,375;4183
0022-03-19T13:41:12;13,375;4130
0022-03-19T13:41:22;13,25;4252
0022-03-19T13:41:32;13,25;4320
0022-03-19T13:41:42;13,125;4358
0022-03-19T13:41:52;13,3125;4393
0022-03-19T13:42:02;13,25;4372
0022-03-19T13:42:12;13,25;4397
0022-03-19T13:42:22;13,1875;4424
0022-03-19T13:42:32;13,3125;4413
0022-03-19T13:42:42;13,1875;4459
0022-03-19T13:42:52;13,375;4350
0022-03-19T13:43:02;13,1875;4274
0022-03-19T13:43:12;13,25;4258
0022-03-19T13:43:22;13,25;4242
0022-03-19T13:43:32;13,25;4262
0022-03-19T13:43:42;13,25;4246
0022-03-19T13:43:52;13,25;4274
0022-03-19T13:44:02;13,25;4246
0022-03-19T13:44:12;13,3125;3720
0022-03-19T13:44:22;13,25;3754
0022-03-19T13:44:32;13,25;3774
0022-03-19T13:44:42;13,0625;3828
0022-03-19T13:44:52;13,375;3766
0022-03-19T13:45:02;13,3125;3807
0022-03-19T13:45:12;13,1875;3648
0022-03-19T13:45:22;13,1875;3712
0022-03-19T13:45:32;13,25;3818
0022-03-19T13:45:42;13,3125;3668
0022-03-19T13:45:52;13,1875;3703
0022-03-19T13:46:02;13,3125;3569
0022-03-19T13:46:12;13,25;4002
0022-03-19T13:46:22;13,1875;4137
0022-03-19T13:46:32;13,25;4071
0022-03-19T13:46:42;13,375;4142
0022-03-19T13:46:52;13,1875;4100
0022-03-19T13:47:02;13,3125;4044
0022-03-19T13:47:12;13,25;4086
0022-03-19T13:47:22;13,3125;4058
0022-03-19T13:47:32;13,3125;4189
0022-03-19T13:47:42;13,375;4274
0022-03-19T13:47:52;13,3125;4316
0022-03-19T13:48:02;13,3125;4324
0022-03-19T13:48:12;13,125;4320
0022-03-19T13:48:22;13,3125;4302
0022-03-19T13:48:32;13,3125;3724
0022-03-19T13:48:42;13,25;3735
0022-03-19T13:48:52;13,1875;3792
0022-03-19T13:49:02;13,1875;3720
0022-03-19T13:49:12;13,25;3688
0022-03-19T13:49:22;13,3125;4195
0022-03-19T13:49:32;13,3125;3621
0022-03-19T13:49:42;13,125;3652
0022-03-19T13:49:52;13,3125;3593
0022-03-19T13:50:02;13,1875;3773
0022-03-19T13:50:12;13,25;3980
0022-03-19T13:50:22;13,3125;4025
0022-03-19T13:50:32;13,25;4270
0022-03-19T13:50:42;13,25;4350
0022-03-19T13:50:52;13,3125;4450
0022-03-19T13:51:02;13,25;4320
0022-03-19T13:51:12;13,25;4316
0022-03-19T13:51:22;13,125;4320
0022-03-19T13:51:32;13,3125;4363
0022-03-19T13:51:42;13,3125;4289
0022-03-19T13:51:52;13,1875;4213
0022-03-19T13:52:02;13,3125;4186
0022-03-19T13:52:12;13,3125;4195
0022-03-19T13:52:22;13,25;4233
0022-03-19T13:52:32;13,375;4233
0022-03-19T13:52:42;13,25;4254
0022-03-19T13:52:52;13,25;4270
0022-03-19T13:53:02;13,25;4288
0022-03-19T13:53:12;13,1875;4407
0022-03-19T13:53:22;13,25;4409
0022-03-19T13:53:32;13,25;4446
0022-03-19T13:53:42;13,25;4561
0022-03-19T13:53:52;13,1875;4486
0022-03-19T13:54:02;13,25;4541
0022-03-19T13:54:12;13,25;4379
0022-03-19T13:54:22;13,25;4401
0022-03-19T13:54:32;13,1875;4263
0022-03-19T13:54:42;13,4375;4220
0022-03-19T13:54:52;13,1875;4312
0022-03-19T13:55:02;13,1875;4401
0022-03-19T13:55:12;13,25;4367
0022-03-19T13:55:22;13,25;4324
0022-03-19T13:55:32;13,25;4193
0022-03-19T13:55:42;13,3125;4161
0022-03-19T13:55:52;13,3125;4165
0022-03-19T13:56:02;13,3125;4215
0022-03-19T13:56:12;13,25;4162
0022-03-19T13:56:22;13,1875;4185
0022-03-19T13:56:32;13,3125;4216
0022-03-19T13:56:42;13,3125;4216
0022-03-19T13:56:52;13,3125;4220
0022-03-19T13:57:02;13,25;4254
0022-03-19T13:57:12;13,25;4135
0022-03-19T13:57:22;13,25;4128
0022-03-19T13:57:32;13,25;4041
0022-03-19T13:57:42;13,25;3975
0022-03-19T13:57:52;13,3125;4124
0022-03-19T13:58:02;13,375;4141
0022-03-19T13:58:12;13,3125;4221
0022-03-19T13:58:22;13,1875;4237
0022-03-19T13:58:32;13,25;4367
0022-03-19T13:58:42;13,1875;4281
0022-03-19T13:58:52;13,1875;4293
0022-03-19T13:59:02;13,3125;4291
0022-03-19T13:59:12;13,25;4345
0022-03-19T13:59:22;13,1875;4165
0022-03-19T13:59:32;13,25;4158
0022-03-19T13:59:42;13,25;4174
0022-03-19T13:59:52;13,25;4393
0022-03-19T14:00:02;13,3125;4361
0022-03-19T14:00:12;13,3125;4354
0022-03-19T14:00:22;13,3125;4307
0022-03-19T14:00:32;13,25;4324
0022-03-19T14:00:42;13,3125;4303
0022-03-19T14:00:52;13,3125;4255
0022-03-19T14:01:02;13,375;4224
0022-03-19T14:01:12;13,3125;4199
0022-03-19T14:01:22;13,1875;4249
0022-03-19T14:01:32;13,3125;4371
0022-03-19T14:01:42;13,375;3941
0022-03-19T14:01:52;13,25;3956
0022-03-19T14:02:02;13,1875;4037
0022-03-19T14:02:12;13,25;2693
0022-03-19T14:02:22;13,1875;3538
0022-03-19T14:02:32;13,3125;3632
0022-03-19T14:02:42;13,25;3484
0022-03-19T14:02:52;13,25;3763
0022-03-19T14:03:02;13,1875;3828
0022-03-19T14:03:12;13,125;3793
0022-03-19T14:03:22;13,375;3803
0022-03-19T14:03:32;13,1875;3646
0022-03-19T14:03:42;13,3125;3814
0022-03-19T14:03:52;13,25;3870
0022-03-19T14:04:02;13,25;4017
0022-03-19T14:04:12;13,3125;3905
0022-03-19T14:04:22;13,25;3683
0022-03-19T14:04:32;13,375;3646
0022-03-19T14:04:42;13,25;3334
0022-03-19T14:04:52;13,25;3063
0022-03-19T14:05:02;13,1875;3204
0022-03-19T14:05:12;13,3125;3383
0022-03-19T14:05:22;13,1875;3524
0022-03-19T14:05:32;13,25;3472
0022-03-19T14:05:42;13,3125;3105
0022-03-19T14:05:52;13,125;2645
0022-03-19T14:06:02;13,25;2508
0022-03-19T14:06:12;13,3125;3051
0022-03-19T14:06:22;13,25;2770
0022-03-19T14:06:32;13,25;2776
0022-03-19T14:06:42;13,25;2906
0022-03-19T14:06:52;13,25;3031
0022-03-19T14:07:02;13,25;2784
0022-03-19T14:07:12;13,25;3189
0022-03-19T14:07:22;13,3125;3093
0022-03-19T14:07:32;13,3125;2914
0022-03-19T14:07:42;13,1875;2109
0022-03-19T14:07:52;13;1901
0022-03-19T14:08:02;12,9375;1834
0022-03-19T14:08:12;13,0625;1982
0022-03-19T14:08:22;13,25;1991
0022-03-19T14:08:32;13,25;2005
0022-03-19T14:08:42;13,25;2040
0022-03-19T14:08:52;13,3125;2014
0022-03-19T14:09:02;13,25;1984
0022-03-19T14:09:12;13,3125;2016
0022-03-19T14:09:22;13,375;2025
0022-03-19T14:09:32;13,375;2953
0022-03-19T14:09:42;13,4375;2669
0022-03-19T14:09:52;13,3125;2415
0022-03-19T14:10:02;13,375;1685
0022-03-19T14:10:12;13,25;1734
0022-03-19T14:10:22;13,3125;1734
0022-03-19T14:10:32;13,25;1670
0022-03-19T14:10:42;13,25;1736
0022-03-19T14:10:52;13,1875;1729
0022-03-19T14:11:02;13,4375;1705
0022-03-19T14:11:12;13,25;0
0000-00-00T00:00:05;13,1875;0
0000-00-00T00:00:05;13,1875;0
0000-00-00T00:00:15;13;0
0000-00-00T00:00:25;13;0
0000-00-00T00:00:35;12,9375;0
0000-00-00T00:00:05;13;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:25;13;0
0000-00-00T00:00:35;12,9375;0
0000-00-00T00:00:45;13;0
0000-00-00T00:00:55;12,9375;0
0000-00-00T00:01:05;12,9375;0
0000-00-00T00:01:15;12,875;0
0000-00-00T00:01:25;12,9375;0
0000-00-00T00:01:35;12,875;0
0000-00-00T00:01:45;12,9375;0
0000-00-00T00:01:55;12,875;0
0000-00-00T00:02:05;12,9375;0
0000-00-00T00:02:15;12,875;0
0000-00-00T00:02:25;12,875;0
0000-00-00T00:02:35;12,875;0
0000-00-00T00:02:45;12,875;0
0000-00-00T00:02:55;12,875;0
0000-00-00T00:03:05;12,875;0
0000-00-00T00:03:12;10,625;335
0000-00-00T00:03:13;11,0625;1586
0000-00-00T00:03:23;12,75;1637
0000-00-00T00:03:24;12,75;1667
0000-00-00T09:58:00;12,9375;1620
0000-00-00T09:58:10;13,0625;1623
0000-00-00T09:58:20;13;1661
0000-00-00T09:58:30;13,0625;1670
0000-00-00T09:58:40;13,125;1693
0000-00-00T09:58:50;13;1710
0000-00-00T09:59:00;13,25;2405
0000-00-00T09:59:10;13,3125;2926
0000-00-00T09:59:20;13,375;2516
0000-00-00T09:59:30;13,375;2546
0000-00-00T09:59:40;13,4375;2137
0000-00-00T09:59:50;13,3125;2192
0000-00-00T10:00:00;13,375;1956
0000-00-00T10:00:10;13,5;2492
0000-00-00T10:00:20;13,4375;2379
0000-00-00T10:00:30;13,4375;2350
0000-00-00T10:00:40;13,375;2472
0000-00-00T10:00:50;13,375;1714
0000-00-00T10:01:00;13,375;1784
0000-00-00T10:01:10;13,375;1841
0000-00-00T10:01:20;13,4375;1836
0000-00-00T10:01:30;13,4375;1866
0000-00-00T10:01:35;13,25;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:25;13;0
0000-00-00T00:00:35;13;0
0000-00-00T00:00:45;13;0
0000-00-00T00:00:55;13;0
0000-00-00T00:01:05;12,9375;0
0000-00-00T00:01:15;12,9375;0
0000-00-00T00:01:25;12,9375;0
0000-00-00T00:01:35;12,9375;0
0000-00-00T00:01:45;11,0625;0
0000-00-00T00:01:46;10,3125;440
0000-00-00T00:01:47;10,0625;462
0000-00-00T00:01:52;12,375;0
0000-00-00T00:01:53;12,5;0
0000-00-00T00:02:03;12,6875;0
0000-00-00T00:02:07;10,3125;434
0000-00-00T00:02:08;10,125;474
0000-00-00T00:02:13;12,3125;0
0000-00-00T00:02:14;12,4375;0
0000-00-00T00:02:15;12,5;0
0000-00-00T00:02:23;11;831
0000-00-00T00:02:29;12,5625;1638
0000-00-00T00:02:39;12,625;2063
0000-00-00T10:13:32;12,5625;2108
0000-00-00T10:13:42;12,625;1939
0000-00-00T10:13:52;12,6875;1761
0000-00-00T10:14:02;12,625;2234
0000-00-00T10:14:12;12,6875;2093
0000-00-00T10:14:22;12,6875;2040
0000-00-00T10:14:32;12,625;1968
0000-00-00T10:14:42;12,75;2069
0000-00-00T10:14:52;12,6875;1870
0000-00-00T10:15:02;12,6875;2113
0000-00-00T10:15:12;12,6875;2123
0000-00-00T10:15:22;12,75;2113
0000-00-00T10:15:32;12,6875;2121
0000-00-00T10:15:42;12,6875;2115
0000-00-00T10:15:52;12,6875;2141
0000-00-00T10:16:02;12,6875;2143
0000-00-00T10:16:12;12,6875;2131
0000-00-00T10:16:22;12,6875;2135
0000-00-00T10:16:32;12,6875;2105
0000-00-00T10:16:42;13;1796
0000-00-00T10:16:52;13;1798
0000-00-00T10:17:02;13,0625;1807
0000-00-00T10:17:12;13;1824
0000-00-00T10:17:22;13,0625;1803
0000-00-00T10:17:32;13,0625;1788
0000-00-00T10:17:42;13,125;1805
0000-00-00T10:17:52;13,125;1809
0000-00-00T10:18:02;13,125;1826
0000-00-00T10:18:12;13,0625;1810
0000-00-00T10:18:22;13,0625;1836
0000-00-00T10:18:32;13,125;1826
0000-00-00T10:18:42;13,125;1824
0000-00-00T10:18:52;13,125;1807
0000-00-00T10:19:02;13,0625;1819
0000-00-00T10:19:12;13,0625;1809
0000-00-00T10:19:22;13,0625;1817
0000-00-00T10:19:32;13,125;1794
0000-00-00T10:19:42;13,125;1807
0000-00-00T10:19:52;13,3125;3504
0000-00-00T10:20:02;13,1875;4025
0000-00-00T10:20:12;13,375;3964
0000-00-00T10:20:22;13,0625;1933
0000-00-00T10:20:32;13,1875;1985
0000-00-00T10:20:42;13,1875;1988
0000-00-00T10:20:52;13,125;2006
0000-00-00T10:21:02;12,875;1778
0000-00-00T10:21:12;13;1785
0000-00-00T10:21:22;13,3125;2475
0000-00-00T10:21:32;13,1875;2127
0000-00-00T10:21:42;13,0625;1785
0000-00-00T10:21:52;13,0625;1781
0000-00-00T10:22:02;13,125;1815
0000-00-00T10:22:12;13,375;3692
0000-00-00T10:22:22;13,3125;4686
0000-00-00T10:22:32;13,25;4623
0000-00-00T10:22:42;13,375;4646
0000-00-00T10:22:52;13,375;4646
0000-00-00T10:23:02;13,25;4607
0000-00-00T10:23:12;13,375;4679
0000-00-00T10:23:22;13,1875;4744
0000-00-00T10:23:32;13,4375;4758
0000-00-00T10:23:42;13,5;4784
0000-00-00T10:23:52;13,375;4578
0000-00-00T10:24:02;13,5;4337
0000-00-00T10:24:12;13,375;4363
0000-00-00T10:24:22;13,5;4384
0000-00-00T10:24:32;13,375;4345
0000-00-00T10:24:42;13,25;4366
0000-00-00T10:24:52;13,5;4337
0000-00-00T10:25:02;13,4375;4258
0000-00-00T10:25:12;13,375;4217
0000-00-00T10:25:22;13,3125;4312
0000-00-00T10:25:32;13,1875;4320
0000-00-00T10:25:42;13,375;4269
0000-00-00T10:25:52;13,375;4237
0000-00-00T10:26:02;13,3125;4229
0000-00-00T10:26:12;13,4375;4190
0000-00-00T10:26:22;13,4375;4209
0000-00-00T10:26:32;13,3125;4233
0000-00-00T10:26:42;13,3125;4080
0000-00-00T10:26:52;13,4375;4044
0000-00-00T10:27:02;13,25;3994
0000-00-00T10:27:12;13,5;3932
0000-00-00T10:27:22;13,375;3968
0000-00-00T10:27:32;13,375;3901
0000-00-00T10:27:42;13,375;3752
0000-00-00T10:27:52;13,3125;3555
0000-00-00T10:28:02;13,375;3576
0000-00-00T10:28:12;13,375;3528
0000-00-00T10:28:22;13,375;3555
0000-00-00T10:28:32;13,3125;3534
0000-00-00T10:28:42;13,375;3562
0000-00-00T10:28:52;13,375;3430
0000-00-00T10:29:02;13,4375;3253
0000-00-00T10:29:12;13,375;3069
0000-00-00T10:29:22;13,4375;2961
0000-00-00T10:29:32;13,375;2420
0000-00-00T10:29:42;13,4375;2302
0000-00-00T10:29:52;13,5;2538
0000-00-00T10:30:02;13,4375;2412
0000-00-00T10:30:12;13,375;2119
0000-00-00T10:30:22;13,375;1848
0000-00-00T10:30:32;13,3125;4655
0000-00-00T10:30:42;13,4375;4668
0000-00-00T10:30:52;13,5625;4655
0000-00-00T10:31:02;13,375;4637
0000-00-00T10:31:12;13,4375;4672
0000-00-00T10:31:22;13,375;4754
0000-00-00T10:31:32;13,5;4867
0000-00-00T10:31:42;13,3125;4758
0000-00-00T10:31:52;13,4375;4324
0000-00-00T10:32:02;13,4375;4337
0000-00-00T10:32:12;13,5;4328
0000-00-00T10:32:22;13,5625;4389
0000-00-00T10:32:32;13,375;4338
0000-00-00T10:32:42;13,5;4250
0000-00-00T10:32:52;13,3125;4307
0000-00-00T10:33:02;13,5625;4262
0000-00-00T10:33:12;13,5;4337
0000-00-00T10:33:22;13,4375;4367
0000-00-00T10:33:32;13,4375;4303
0000-00-00T10:33:42;13,375;4324
0000-00-00T10:33:52;13,375;4333
0000-00-00T10:34:02;13,4375;4358
0000-00-00T10:34:12;13,4375;4337
0000-00-00T10:34:22;13,4375;4302
0000-00-00T10:34:32;13,375;4294
0000-00-00T10:34:42;13,375;4291
0000-00-00T10:34:52;13,4375;4324
0000-00-00T10:35:02;13,4375;4371
0000-00-00T10:35:12;13,5;4413
0000-00-00T10:35:22;13,4375;4433
0000-00-00T10:35:32;13,4375;4498
0000-00-00T10:35:42;13,5;4270
0000-00-00T10:35:52;13,375;4307
0000-00-00T10:36:02;13,625;4464
0000-00-00T10:36:12;13,5;4393
0000-00-00T10:36:22;13,375;4477
0000-00-00T10:36:32;13,4375;4516
0000-00-00T10:36:42;13,4375;4406
0000-00-00T10:36:52;13,3125;4213
0000-00-00T10:37:02;13,4375;4650
0000-00-00T10:37:12;13,4375;4600
0000-00-00T10:37:22;13,375;4632
0000-00-00T10:37:32;13,5;4573
0000-00-00T10:37:42;13,375;4402
0000-00-00T10:37:52;13,4375;4397
0000-00-00T10:38:02;13,5;4389
0000-00-00T10:38:12;13,375;4363
0000-00-00T10:38:22;13,375;4316
0000-00-00T10:38:32;13,6875;4389
0000-00-00T10:38:42;13,375;4333
0000-00-00T10:38:52;13,3125;4320
0000-00-00T10:39:02;13,4375;4337
0000-00-00T10:39:12;13,3125;4384
0000-00-00T10:39:22;13,375;4347
0000-00-00T10:39:32;13,5;4473
0000-00-00T10:39:42;13,5;4441
0000-00-00T10:39:52;13,4375;4402
0000-00-00T10:40:02;13,5;4303
0000-00-00T10:40:12;13,375;4350
0000-00-00T10:40:22;13,375;4415
0000-00-00T10:40:32;13,3125;4430
0000-00-00T10:40:42;13,375;4486
0000-00-00T10:40:52;13,4375;4287
0000-00-00T10:41:02;13,4375;4203
0000-00-00T10:41:12;13,4375;4241
0000-00-00T10:41:22;13,4375;4282
0000-00-00T10:41:32;13,375;4299
0000-00-00T10:41:42;13,5;4295
0000-00-00T10:41:52;13,5625;4287
0000-00-00T10:42:02;13,375;4312
0000-00-00T10:42:12;13,4375;4287
0000-00-00T10:42:22;13,4375;4281
0000-00-00T10:42:32;13,5;4299
0000-00-00T10:42:42;13,4375;4258
0000-00-00T10:42:52;13,5;4367
0000-00-00T10:43:02;13,625;4354
0000-00-00T10:43:12;13,4375;4299
0000-00-00T10:43:22;13,375;4298
0000-00-00T10:43:32;13,5;4209
0000-00-00T10:43:42;13,4375;4105
0000-00-00T10:43:52;13,3125;4213
0000-00-00T10:44:02;13,4375;4282
0000-00-00T10:44:12;13,3125;4316
0000-00-00T10:44:22;13,5;4384
0000-00-00T10:44:32;13,5;4302
0000-00-00T10:44:42;13,5;4320
0000-00-00T10:44:52;13,375;4216
0000-00-00T10:45:02;13,5625;4269
0000-00-00T10:45:12;13,5;4229
0000-00-00T10:45:22;13,5625;4282
0000-00-00T10:45:32;13,5;4287
0000-00-00T10:45:42;13,375;4294
0000-00-00T10:45:52;13,375;4262
0000-00-00T10:46:02;13,4375;4303
0000-00-00T10:46:12;13,5;4343
0000-00-00T10:46:22;13,4375;4312
0000-00-00T10:46:32;13,5;4358
0000-00-00T10:46:42;13,375;4294
0000-00-00T10:46:52;13,4375;4320
0000-00-00T10:47:02;13,4375;4363
0000-00-00T10:47:12;13,5625;4259
0000-00-00T10:47:22;13,4375;4333
0000-00-00T10:47:32;13,5;4303
0000-00-00T10:47:42;13,375;4409
0000-00-00T10:47:52;13,375;4393
0000-00-00T10:48:02;13,5625;4355
0000-00-00T10:48:12;13,5;4464
0000-00-00T10:48:22;13,4375;4287
0000-00-00T10:48:32;13,4375;4276
0000-00-00T10:48:42;13,4375;4426
0000-00-00T10:48:52;13,4375;4299
0000-00-00T10:49:02;13,375;4307
0000-00-00T10:49:12;13,5625;4282
0000-00-00T10:49:22;13,375;4298
0000-00-00T10:49:32;13,4375;4341
0000-00-00T10:49:42;13,375;4341
0000-00-00T10:49:52;13,5;4333
